********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend,C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend,ug/l,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
marcwwq,P,08/13/2022 17:00,0,1,{CSM},30.5,<0> ,50.33,<0> ,32.8,<0> ,101.5,<0> ,6.4,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.8,<0> ,
marcwwq,P,08/13/2022 17:15,0,1,{CSM},30.5,<0> ,50.33,<0> ,32.8,<0> ,100.8,<0> ,6.3,<0> ,,<-1> ,,,8.0,<0> ,19,<0> ,4.6,<0> ,
marcwwq,P,08/13/2022 17:30,0,1,{CSM},30.5,<0> ,50.33,<0> ,32.8,<0> ,100.8,<0> ,6.3,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.5,<0> ,
marcwwq,P,08/13/2022 17:45,0,1,{CSM},30.5,<0> ,50.33,<0> ,32.8,<0> ,100.1,<0> ,6.3,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.5,<0> ,
marcwwq,P,08/13/2022 18:00,0,1,{CSM},30.5,<0> ,50.34,<0> ,32.8,<0> ,99.3,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,4.2,<0> ,
marcwwq,P,08/13/2022 18:15,0,1,{CSM},30.5,<0> ,50.34,<0> ,32.8,<0> ,99.0,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.3,<0> ,
marcwwq,P,08/13/2022 18:30,0,1,{CSM},30.4,<0> ,50.34,<0> ,32.8,<0> ,98.7,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,4.1,<0> ,
marcwwq,P,08/13/2022 18:45,0,1,{CSM},30.4,<0> ,50.34,<0> ,32.8,<0> ,98.3,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.6,<0> ,
marcwwq,P,08/13/2022 19:00,0,1,{CSM},30.4,<0> ,50.35,<0> ,32.8,<0> ,97.9,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,15,<0> ,3.8,<0> ,
marcwwq,P,08/13/2022 19:15,0,1,{CSM},30.4,<0> ,50.35,<0> ,32.8,<0> ,98.1,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,4.4,<0> ,
marcwwq,P,08/13/2022 19:30,0,1,{CSM},30.4,<0> ,50.35,<0> ,32.8,<0> ,98.0,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.2,<0> ,
marcwwq,P,08/13/2022 19:45,0,1,{CSM},30.3,<0> ,50.35,<0> ,32.8,<0> ,97.8,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,19,<0> ,4.5,<0> ,
marcwwq,P,08/13/2022 20:00,0,1,{CSM},30.3,<0> ,50.35,<0> ,32.8,<0> ,95.9,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,3.7,<0> ,
marcwwq,P,08/13/2022 20:15,0,1,{CSM},30.3,<0> ,50.35,<0> ,32.8,<0> ,97.9,<0> ,6.2,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.4,<0> ,
marcwwq,P,08/13/2022 20:30,0,1,{CSM},30.3,<0> ,50.36,<0> ,32.9,<0> ,96.6,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.2,<0> ,
marcwwq,P,08/13/2022 20:45,0,1,{CSM},30.3,<0> ,50.35,<0> ,32.9,<0> ,96.8,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.1,<0> ,
marcwwq,P,08/13/2022 21:00,0,1,{CSM},30.3,<0> ,50.36,<0> ,32.9,<0> ,96.8,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.4,<0> ,
marcwwq,P,08/13/2022 21:15,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,96.4,<0> ,6.1,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.5,<0> ,
marcwwq,P,08/13/2022 21:30,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,95.4,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,15,<0> ,3.9,<0> ,
marcwwq,P,08/13/2022 21:45,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,93.1,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,3.5,<0> ,
marcwwq,P,08/13/2022 22:00,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,94.0,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,13,<0> ,3.5,<0> ,
marcwwq,P,08/13/2022 22:15,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,92.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,12,<0> ,3.5,<0> ,
marcwwq,P,08/13/2022 22:30,0,1,{CSM},30.2,<0> ,50.36,<0> ,32.9,<0> ,92.3,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,12,<0> ,3.6,<0> ,
marcwwq,P,08/13/2022 22:45,0,1,{CSM},30.1,<0> ,50.36,<0> ,32.9,<0> ,90.4,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,10,<0> ,3.1,<0> ,
marcwwq,P,08/13/2022 23:00,0,1,{CSM},30.1,<0> ,50.36,<0> ,32.9,<0> ,92.4,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,11,<0> ,3.2,<0> ,
marcwwq,P,08/13/2022 23:15,0,1,{CSM},30.1,<0> ,50.36,<0> ,32.9,<0> ,89.0,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.8,<0> ,
marcwwq,P,08/13/2022 23:30,0,1,{CSM},30.1,<0> ,50.37,<0> ,32.9,<0> ,89.3,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,9,<0> ,2.7,<0> ,
marcwwq,P,08/13/2022 23:45,0,1,{CSM},30.1,<0> ,50.37,<0> ,32.9,<0> ,90.5,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,9,<0> ,3.2,<0> ,
marcwwq,P,08/14/2022 00:00,0,1,{CSM},30.0,<0> ,50.37,<0> ,32.9,<0> ,88.5,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.9,<0> ,
marcwwq,P,08/14/2022 00:15,0,1,{CSM},30.0,<0> ,50.37,<0> ,32.9,<0> ,91.8,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,10,<0> ,3.2,<0> ,
marcwwq,P,08/14/2022 00:30,0,1,{CSM},30.0,<0> ,50.37,<0> ,32.9,<0> ,85.1,<0> ,5.4,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.4,<0> ,
marcwwq,P,08/14/2022 00:45,0,1,{CSM},30.0,<0> ,50.37,<0> ,32.9,<0> ,87.2,<0> ,5.5,<0> ,,<-1> ,,,8.0,<0> ,9,<0> ,2.7,<0> ,
marcwwq,P,08/14/2022 01:00,0,1,{CSM},30.0,<0> ,50.37,<0> ,32.9,<0> ,87.6,<0> ,5.5,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.6,<0> ,
marcwwq,P,08/14/2022 01:15,0,1,{CSM},29.9,<0> ,50.37,<0> ,32.9,<0> ,87.7,<0> ,5.5,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.6,<0> ,
marcwwq,P,08/14/2022 01:30,0,1,{CSM},29.9,<0> ,50.37,<0> ,32.9,<0> ,87.8,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.7,<0> ,
marcwwq,P,08/14/2022 01:45,0,1,{CSM},29.9,<0> ,50.37,<0> ,32.9,<0> ,88.1,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,2.9,<0> ,
marcwwq,P,08/14/2022 02:00,0,1,{CSM},29.9,<0> ,50.36,<0> ,32.9,<0> ,89.6,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,11,<0> ,3.2,<0> ,
marcwwq,P,08/14/2022 02:15,0,1,{CSM},29.8,<0> ,50.36,<0> ,32.9,<0> ,88.9,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,8,<0> ,3.1,<0> ,
marcwwq,P,08/14/2022 02:30,0,1,{CSM},29.8,<0> ,50.36,<0> ,32.9,<0> ,89.9,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,10,<0> ,3.4,<0> ,
marcwwq,P,08/14/2022 02:45,0,1,{CSM},29.8,<0> ,50.36,<0> ,32.9,<0> ,91.6,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,10,<0> ,3.3,<0> ,
marcwwq,P,08/14/2022 03:00,0,1,{CSM},29.8,<0> ,50.36,<0> ,32.9,<0> ,91.8,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,12,<0> ,3.6,<0> ,
marcwwq,P,08/14/2022 03:15,0,1,{CSM},29.8,<0> ,50.35,<0> ,32.9,<0> ,92.0,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,3.8,<0> ,
marcwwq,P,08/14/2022 03:30,0,1,{CSM},29.7,<0> ,50.35,<0> ,32.9,<0> ,91.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,3.9,<0> ,
marcwwq,P,08/14/2022 03:45,0,1,{CSM},29.7,<0> ,50.34,<0> ,32.9,<0> ,92.5,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,3.8,<0> ,
marcwwq,P,08/14/2022 04:00,0,1,{CSM},29.7,<0> ,50.32,<0> ,32.8,<0> ,93.1,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.3,<0> ,
marcwwq,P,08/14/2022 04:15,0,1,{CSM},29.7,<0> ,50.33,<0> ,32.9,<0> ,91.6,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,19,<0> ,4.3,<0> ,
marcwwq,P,08/14/2022 04:30,0,1,{CSM},29.6,<0> ,50.32,<0> ,32.8,<0> ,89.9,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,20,<0> ,4.1,<0> ,
marcwwq,P,08/14/2022 04:45,0,1,{CSM},29.6,<0> ,50.31,<0> ,32.8,<0> ,91.3,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,21,<0> ,4.5,<0> ,
marcwwq,P,08/14/2022 05:00,0,1,{CSM},29.6,<0> ,50.31,<0> ,32.8,<0> ,91.2,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,23,<0> ,5.2,<0> ,
marcwwq,P,08/14/2022 05:15,0,1,{CSM},29.6,<0> ,50.30,<0> ,32.8,<0> ,90.6,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,3.8,<0> ,
marcwwq,P,08/14/2022 05:30,0,1,{CSM},29.5,<0> ,50.29,<0> ,32.8,<0> ,90.8,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,20,<0> ,4.5,<0> ,
marcwwq,P,08/14/2022 05:45,0,1,{CSM},29.5,<0> ,50.28,<0> ,32.8,<0> ,90.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,22,<0> ,5.3,<0> ,
marcwwq,P,08/14/2022 06:00,0,1,{CSM},29.5,<0> ,50.28,<0> ,32.8,<0> ,90.6,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,28,<0> ,6.5,<0> ,
marcwwq,P,08/14/2022 06:15,0,1,{CSM},29.5,<0> ,50.28,<0> ,32.8,<0> ,90.0,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,25,<0> ,5.5,<0> ,
marcwwq,P,08/14/2022 06:30,0,1,{CSM},29.4,<0> ,50.28,<0> ,32.8,<0> ,91.0,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,29,<0> ,6.2,<0> ,
marcwwq,P,08/14/2022 06:45,0,1,{CSM},29.4,<0> ,50.28,<0> ,32.8,<0> ,90.6,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,31,<0> ,6.8,<0> ,
marcwwq,P,08/14/2022 07:00,0,1,{CSM},29.4,<0> ,50.28,<0> ,32.8,<0> ,90.8,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,31,<0> ,6.7,<0> ,
marcwwq,P,08/14/2022 07:15,0,1,{CSM},29.4,<0> ,50.25,<0> ,32.8,<0> ,90.4,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,27,<0> ,6.3,<0> ,
marcwwq,P,08/14/2022 07:30,0,1,{CSM},29.3,<0> ,50.23,<0> ,32.8,<0> ,90.4,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,31,<0> ,7.3,<0> ,
marcwwq,P,08/14/2022 07:45,0,1,{CSM},29.3,<0> ,50.22,<0> ,32.8,<0> ,90.4,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,33,<0> ,7.1,<0> ,
marcwwq,P,08/14/2022 08:00,0,1,{CSM},29.3,<0> ,50.21,<0> ,32.8,<0> ,90.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,40,<0> ,8.2,<0> ,
marcwwq,P,08/14/2022 08:15,0,1,{CSM},29.2,<0> ,50.18,<0> ,32.8,<0> ,91.4,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,47,<0> ,8.1,<0> ,
marcwwq,P,08/14/2022 08:30,0,1,{CSM},29.2,<0> ,50.14,<0> ,32.7,<0> ,90.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,53,<0> ,8.6,<0> ,
marcwwq,P,08/14/2022 08:45,0,1,{CSM},29.2,<0> ,50.11,<0> ,32.7,<0> ,91.2,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,46,<0> ,8.2,<0> ,
marcwwq,P,08/14/2022 09:00,0,1,{CSM},29.1,<0> ,50.06,<0> ,32.7,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,49,<0> ,7.9,<0> ,
marcwwq,P,08/14/2022 09:15,0,1,{CSM},29.1,<0> ,50.04,<0> ,32.7,<0> ,91.1,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,104,<0> ,8.4,<0> ,
marcwwq,P,08/14/2022 09:30,0,1,{CSM},29.1,<0> ,50.02,<0> ,32.6,<0> ,90.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,52,<0> ,8.9,<0> ,
marcwwq,P,08/14/2022 09:45,0,1,{CSM},29.0,<0> ,49.98,<0> ,32.6,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,57,<0> ,9.2,<0> ,
marcwwq,P,08/14/2022 10:00,0,1,{CSM},29.0,<0> ,49.97,<0> ,32.6,<0> ,91.3,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,74,<0> ,10.6,<0> ,
marcwwq,P,08/14/2022 10:15,0,1,{CSM},28.9,<0> ,49.93,<0> ,32.6,<0> ,91.2,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,73,<0> ,10.0,<0> ,
marcwwq,P,08/14/2022 10:30,0,1,{CSM},28.9,<0> ,49.91,<0> ,32.6,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,70,<0> ,11.2,<0> ,
marcwwq,P,08/14/2022 10:45,0,1,{CSM},28.9,<0> ,49.90,<0> ,32.6,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,68,<0> ,9.6,<0> ,
marcwwq,P,08/14/2022 11:00,0,1,{CSM},28.8,<0> ,49.88,<0> ,32.6,<0> ,90.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,77,<0> ,10.6,<0> ,
marcwwq,P,08/14/2022 11:15,0,1,{CSM},28.8,<0> ,49.88,<0> ,32.6,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,75,<0> ,9.3,<0> ,
marcwwq,P,08/14/2022 11:30,0,1,{CSM},28.8,<0> ,49.88,<0> ,32.5,<0> ,91.7,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,88,<0> ,11.4,<0> ,
marcwwq,P,08/14/2022 11:45,0,1,{CSM},28.8,<0> ,49.87,<0> ,32.5,<0> ,91.7,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,90,<0> ,13.0,<0> ,
marcwwq,P,08/14/2022 12:00,0,1,{CSM},28.7,<0> ,49.86,<0> ,32.5,<0> ,91.4,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,90,<0> ,10.7,<0> ,
marcwwq,P,08/14/2022 12:15,0,1,{CSM},28.7,<0> ,49.84,<0> ,32.5,<0> ,91.1,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,89,<0> ,10.7,<0> ,
marcwwq,P,08/14/2022 12:30,0,1,{CSM},28.7,<0> ,49.82,<0> ,32.5,<0> ,90.8,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,82,<0> ,10.2,<0> ,
marcwwq,P,08/14/2022 12:45,0,1,{CSM},28.7,<0> ,49.79,<0> ,32.5,<0> ,91.0,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,77,<0> ,10.1,<0> ,
marcwwq,P,08/14/2022 13:00,0,1,{CSM},28.6,<0> ,49.77,<0> ,32.5,<0> ,91.0,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,77,<0> ,9.5,<0> ,
marcwwq,P,08/14/2022 13:15,0,1,{CSM},28.6,<0> ,49.75,<0> ,32.5,<0> ,90.0,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,69,<0> ,8.9,<0> ,
marcwwq,P,08/14/2022 13:30,0,1,{CSM},28.6,<0> ,49.74,<0> ,32.5,<0> ,90.8,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,63,<0> ,10.2,<0> ,
marcwwq,P,08/14/2022 13:45,0,1,{CSM},28.6,<0> ,49.73,<0> ,32.4,<0> ,89.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,59,<0> ,7.8,<0> ,
marcwwq,P,08/14/2022 14:00,0,1,{CSM},28.6,<0> ,49.73,<0> ,32.4,<0> ,89.5,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,61,<0> ,8.6,<0> ,
marcwwq,P,08/14/2022 14:15,0,1,{CSM},28.5,<0> ,49.72,<0> ,32.4,<0> ,90.0,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,55,<0> ,8.1,<0> ,
marcwwq,P,08/14/2022 14:30,0,1,{CSM},28.5,<0> ,49.72,<0> ,32.4,<0> ,89.5,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,39,<0> ,6.2,<0> ,
marcwwq,P,08/14/2022 14:45,0,1,{CSM},28.5,<0> ,49.72,<0> ,32.4,<0> ,88.3,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,41,<0> ,7.0,<0> ,
marcwwq,P,08/14/2022 15:00,0,1,{CSM},28.5,<0> ,49.71,<0> ,32.4,<0> ,88.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,33,<0> ,6.5,<0> ,
marcwwq,P,08/14/2022 15:15,0,1,{CSM},28.5,<0> ,49.71,<0> ,32.4,<0> ,87.4,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,29,<0> ,5.9,<0> ,
marcwwq,P,08/14/2022 15:30,0,1,{CSM},28.5,<0> ,49.70,<0> ,32.4,<0> ,86.9,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,26,<0> ,4.8,<0> ,
marcwwq,P,08/14/2022 15:45,0,1,{CSM},28.5,<0> ,49.70,<0> ,32.4,<0> ,86.6,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,25,<0> ,5.0,<0> ,
marcwwq,P,08/14/2022 16:00,0,1,{CSM},28.5,<0> ,49.69,<0> ,32.4,<0> ,87.2,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,19,<0> ,4.8,<0> ,
marcwwq,P,08/14/2022 16:15,0,1,{CSM},28.5,<0> ,49.68,<0> ,32.4,<0> ,85.8,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.2,<0> ,
marcwwq,P,08/14/2022 16:30,0,1,{CSM},28.5,<0> ,49.69,<0> ,32.4,<0> ,86.7,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,21,<0> ,4.8,<0> ,
marcwwq,P,08/14/2022 16:45,0,1,{CSM},28.4,<0> ,49.69,<0> ,32.4,<0> ,86.6,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,4.7,<0> ,
marcwwq,P,08/14/2022 17:00,0,1,{CSM},28.4,<0> ,49.71,<0> ,32.4,<0> ,86.6,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,17,<0> ,4.8,<0> ,
marcwwq,P,08/14/2022 17:15,0,1,{CSM},28.4,<0> ,49.73,<0> ,32.5,<0> ,85.6,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,18,<0> ,4.4,<0> ,
marcwwq,P,08/14/2022 17:30,0,1,{CSM},28.4,<0> ,49.74,<0> ,32.5,<0> ,85.4,<0> ,5.5,<0> ,,<-1> ,,,8.0,<0> ,15,<0> ,3.6,<0> ,
marcwwq,P,08/14/2022 17:45,0,1,{CSM},28.4,<0> ,49.74,<0> ,32.5,<0> ,85.7,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,12,<0> ,3.9,<0> ,
marcwwq,P,08/14/2022 18:00,0,1,{CSM},28.4,<0> ,49.73,<0> ,32.5,<0> ,87.7,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,4.0,<0> ,
marcwwq,P,08/14/2022 18:15,0,1,{CSM},28.4,<0> ,49.73,<0> ,32.5,<0> ,88.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,5.2,<0> ,
marcwwq,P,08/14/2022 18:30,0,1,{CSM},28.4,<0> ,49.72,<0> ,32.5,<0> ,86.6,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,11,<0> ,4.3,<0> ,
marcwwq,P,08/14/2022 18:45,0,1,{CSM},28.4,<0> ,49.72,<0> ,32.4,<0> ,86.7,<0> ,5.6,<0> ,,<-1> ,,,8.0,<0> ,14,<0> ,3.5,<0> ,
marcwwq,P,08/14/2022 19:00,0,1,{CSM},28.4,<0> ,49.71,<0> ,32.4,<0> ,87.7,<0> ,5.7,<0> ,,<-1> ,,,8.0,<0> ,21,<0> ,5.0,<0> ,
marcwwq,P,08/14/2022 19:15,0,1,{CSM},28.3,<0> ,49.70,<0> ,32.4,<0> ,88.9,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,23,<0> ,6.2,<0> ,
marcwwq,P,08/14/2022 19:30,0,1,{CSM},28.3,<0> ,49.70,<0> ,32.4,<0> ,90.0,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,5.1,<0> ,
marcwwq,P,08/14/2022 19:45,0,1,{CSM},28.3,<0> ,49.71,<0> ,32.4,<0> ,89.7,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,16,<0> ,4.9,<0> ,
marcwwq,P,08/14/2022 20:00,0,1,{CSM},28.3,<0> ,49.73,<0> ,32.5,<0> ,89.8,<0> ,5.8,<0> ,,<-1> ,,,8.0,<0> ,20,<0> ,5.3,<0> ,
marcwwq,P,08/14/2022 20:15,0,1,{CSM},28.3,<0> ,49.59,<0> ,32.4,<0> ,90.7,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,22,<0> ,5.3,<0> ,
marcwwq,P,08/14/2022 20:30,0,1,{CSM},28.2,<0> ,49.51,<0> ,32.3,<0> ,90.9,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,24,<0> ,5.8,<0> ,
marcwwq,P,08/14/2022 20:45,0,1,{CSM},28.2,<0> ,49.56,<0> ,32.3,<0> ,91.8,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,35,<0> ,6.4,<0> ,
marcwwq,P,08/14/2022 21:00,0,1,{CSM},28.2,<0> ,49.57,<0> ,32.3,<0> ,91.5,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,30,<0> ,6.8,<0> ,
marcwwq,P,08/14/2022 21:15,0,1,{CSM},28.2,<0> ,49.58,<0> ,32.3,<0> ,91.3,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,30,<0> ,6.5,<0> ,
marcwwq,P,08/14/2022 21:30,0,1,{CSM},28.2,<0> ,49.60,<0> ,32.4,<0> ,91.7,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,31,<0> ,6.8,<0> ,
marcwwq,P,08/14/2022 21:45,0,1,{CSM},28.1,<0> ,49.62,<0> ,32.4,<0> ,91.6,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,31,<0> ,6.9,<0> ,
marcwwq,P,08/14/2022 22:00,0,1,{CSM},28.1,<0> ,49.63,<0> ,32.4,<0> ,91.2,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,27,<0> ,6.7,<0> ,
marcwwq,P,08/14/2022 22:15,0,1,{CSM},28.1,<0> ,49.63,<0> ,32.4,<0> ,91.4,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,36,<0> ,10.1,<0> ,
marcwwq,P,08/14/2022 22:30,0,1,{CSM},28.1,<0> ,49.64,<0> ,32.4,<0> ,91.7,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,37,<0> ,8.1,<0> ,
marcwwq,P,08/14/2022 22:45,0,1,{CSM},28.1,<0> ,49.63,<0> ,32.4,<0> ,92.6,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,38,<0> ,8.5,<0> ,
marcwwq,P,08/14/2022 23:00,0,1,{CSM},28.0,<0> ,49.63,<0> ,32.4,<0> ,91.9,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,34,<0> ,8.1,<0> ,
marcwwq,P,08/14/2022 23:15,0,1,{CSM},28.0,<0> ,49.63,<0> ,32.4,<0> ,91.3,<0> ,6.0,<0> ,,<-1> ,,,8.0,<0> ,34,<0> ,7.7,<0> ,
marcwwq,P,08/14/2022 23:30,0,1,{CSM},28.0,<0> ,49.64,<0> ,32.4,<0> ,90.1,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,30,<0> ,6.7,<0> ,
marcwwq,P,08/14/2022 23:45,0,1,{CSM},28.0,<0> ,49.53,<0> ,32.3,<0> ,90.1,<0> ,5.9,<0> ,,<-1> ,,,8.0,<0> ,26,<0> ,6.5,<0> ,
marcwwq,P,08/15/2022 00:00,0,1,{CSM},,<-2> [STF] (CSM),,<-2> [STF] (CSM),,<-2> [STF] (CSM),,<-3> [STF] (CSM),,<-3> [STF] (CSM),,<-1> ,,,,<-3> [STF] (CSM),30,<0> ,,<-3> [STF] (CSM),
